Frequency,Magnitude,Phase
22.27,0.000589969980956049,-180.702655856741
22.28,0.000619122928923981,-180.937435687385
22.29,0.000620302566242743,-181.209617824511
22.3,0.000600780309628287,-181.639439387524
22.31,0.000600895878205082,-180.75947411874
22.32,0.000603522309261736,-180.077315535649
22.33,0.000587991844199938,-183.013332959662
22.34,0.00054376977201082,-183.087210907057
22.35,0.000604245925362008,-183.75817977263
22.36,0.000618511306640126,-182.218416401611
22.37,0.000628366072606109,-183.119198633276
22.38,0.000618907819441933,-182.784972006144
22.39,0.000621440021119917,-181.57072050007
22.4,0.000617306619474835,-183.504294325257
22.41,0.000613867148077478,-181.696731876543
22.42,0.000615447689308213,-184.193425608876
22.43,0.000604030903910623,-183.606432625277
22.44,0.000607626524544055,-182.544316647721
22.45,0.000589275654975508,-186.520985909323
22.46,0.000604746243825282,-182.599655750594
22.47,0.000618692171256855,-185.065535928325
22.48,0.000602827797693732,-182.753592855562
22.49,0.000620196861982528,-184.259686532124
22.5,0.000618137912624665,-186.133516033114
22.51,0.000614736308592867,-183.024924450007
22.52,0.000613565820201806,-183.229881071571
22.53,0.000609959046021779,-184.498224457323
22.54,0.000629432865434921,-188.452532000589
22.55,0.00060176027417437,-183.790408305999
22.56,0.000595822353737396,-185.990404649295
22.57,0.000601526437575588,-185.063017370877
22.58,0.000625834040920446,-187.267099261336
22.59,0.000585782252783838,-186.365280805136
22.6,0.000588974975780068,-186.337950664934
22.61,0.000588664383430525,-187.076687256728
22.62,0.000576010039105849,-187.664664130429
22.63,0.000603059554841969,-186.747960879588
22.64,0.000573635679625988,-187.303454224004
22.65,0.000595841391329823,-189.10372975705
22.66,0.000617995961066881,-189.564312271278
22.67,0.000597008278376609,-191.03275925008
22.68,0.000623392470775472,-186.945415094891
22.69,0.000600268747730156,-188.368570847022
22.7,0.000590676024734603,-188.117522350501
22.71,0.00059680602455326,-188.799821238715
22.72,0.000633731795360616,-186.859980052357
22.73,0.00063030215226312,-189.475639361349
22.74,0.000616856739262698,-190.190946186828
22.75,0.000617974067986031,-192.489696538084
22.76,0.000569698764139114,-192.048417819182
22.77,0.000612463570356168,-190.806617578527
22.78,0.000606880461422441,-191.482817037842
22.79,0.000603317865328273,-192.13959226648
22.8,0.000612744417935975,-193.593775664956
22.81,0.000599087444534791,-191.2884179365
22.82,0.0006174176710417,-198.747341616411
22.83,0.000617539532987053,-192.381919993047
22.84,0.000582128343557854,-194.192665185268
22.85,0.000591540478660083,-191.44691888009
22.86,0.000603085562362198,-192.669399509787
22.87,0.000598344786891111,-191.996810826686
22.88,0.000604256074591894,-193.822177785633
22.89,0.000612305724613373,-194.619432891544
22.9,0.000553513488475269,-198.152258329391
22.91,0.000586658938073605,-192.645646656583
22.92,0.000573718266891895,-194.208832089776
22.93,0.000590167557718289,-196.858773752731
22.94,0.000598778688874199,-195.172594987586
22.95,0.000589464534024169,-193.889346231226
22.96,0.000591459959169175,-196.296497987887
22.97,0.000589419427527045,-194.938451155687
22.98,0.000560597320483308,-196.485487176574
22.99,0.000613743645773398,-199.735357809007
23,0.000604235899088082,-196.352088075081
23.01,0.000572613400194787,-197.566368852103
23.02,0.000591772967098374,-197.300265617493
23.03,0.000589321348762761,-196.76841995698
23.04,0.000576013000805139,-198.648407236402
23.05,0.000602606684013653,-196.21663480566
23.06,0.000572684224217701,-196.366373800608
23.07,0.000606725313590494,-198.688786899252
23.08,0.000584514298860663,-196.91520801532
23.09,0.000589757351234612,-198.765140520368
23.1,0.000581089203469918,-202.501225036469
23.11,0.000591636796191578,-200.04239874636
23.12,0.000576152939010697,-200.340713859798
23.13,0.000562971882717616,-198.673962529482
23.14,0.000568826011305674,-198.923791451419
23.15,0.000588089949764979,-204.98839544029
23.16,0.000588610961985173,-200.979920696711
23.17,0.000578327784689095,-201.402530845093
23.18,0.000581007257858036,-200.105602299111
23.19,0.000585034119702915,-201.731931244244
23.2,0.000558401443535676,-201.307244373872
23.21,0.000567292586636569,-200.503315503097
23.22,0.000559970118457145,-200.172942578811
23.23,0.00055266478016884,-201.635160147577
23.24,0.000567467974610513,-201.256367714202
23.25,0.000563164607474945,-203.558320388192
23.26,0.00055785474952581,-202.725674308663
23.27,0.000589315010596231,-199.713508540338
23.28,0.000596436551198361,-200.846195355114
23.29,0.000595771842561678,-204.428619271714
23.3,0.000574037411104137,-203.866562292055
23.31,0.00055343422900077,-203.534006323628
23.32,0.000560832219176723,-205.893766747687
23.33,0.000571520655766741,-203.217395465291
23.34,0.000531968341180169,-202.723386706075
23.35,0.000552148376468713,-204.427133186579
23.36,0.000569493874545592,-204.100049315608
23.37,0.000535506298155909,-203.481649045798
23.38,0.000549287846734327,-209.695994341165
23.39,0.000544838921698663,-204.321678936158
23.4,0.000572928055970734,-205.815494351005
23.41,0.000541117315226039,-205.933874891146
23.42,0.000532411279413672,-203.164263542892
23.43,0.000554016313344226,-204.707569379098
23.44,0.000531149516309576,-209.527105165325
23.45,0.000537225525568927,-205.840855907882
23.46,0.000558485571983986,-205.270231116964
23.47,0.000554651287446123,-206.152387839542
23.48,0.00054795673890503,-206.245951719859
23.49,0.000556882005043893,-207.570854682834
23.5,0.000535908280962255,-205.385028277187
23.51,0.000541887287630446,-208.904023522052
23.52,0.000550547273573779,-208.056439375368
23.53,0.000552619894574812,-207.669570292324
23.54,0.000570040067976116,-209.127887415231
23.55,0.000549864804020016,-206.996082561862
23.56,0.000550628350616008,-208.719217701034
23.57,0.000519879931689866,-209.807343161801
23.58,0.00054104591654211,-210.865572611651
23.59,0.000538128271748215,-208.113768554396
23.6,0.000509796224690231,-210.034371345048
23.61,0.000519890815308179,-211.415103862807
23.62,0.000546590732674488,-208.52317459819
23.63,0.000533036225209572,-209.44459820244
23.64,0.000538757421219568,-211.305411958654
23.65,0.000467311625570369,-211.253741476573
23.66,0.000514634365093119,-209.447950511576
23.67,0.000512353896839101,-209.226365449605
23.68,0.000516964313145605,-210.636766439703
23.69,0.000532431931594391,-212.376704951181
23.7,0.000521344192476246,-210.347526640751
23.71,0.00053171616652348,-213.677125190955
23.72,0.000552935058643966,-211.820942276362
23.73,0.000437706599264039,-207.681849575607
23.74,0.000521114803744716,-211.724154067414
23.75,0.00052936460658164,-214.042128300303
23.76,0.000505774984268895,-214.773281056969
23.77,0.000503815035532605,-217.299641395672
23.78,0.000665177139270292,-221.63644123062
23.79,0.000529694242037191,-213.148999019934
23.8,0.000505704147332047,-213.34940675295
23.81,0.000513896429948202,-214.629023806134
23.82,0.000495980051904481,-214.420798383007
23.83,0.000509562734157021,-213.487940701968
23.84,0.000503302779790919,-215.814807111121
23.85,0.000514214273890073,-218.591410980105
23.86,0.000514421354939581,-214.650570013048
23.87,0.000525567977067474,-212.646863003985
23.88,0.000494450452968369,-216.210951603323
23.89,0.000529391171033278,-216.775375504451
23.9,0.000499717279783691,-215.06637799663
23.91,0.000515944797790399,-214.90177101272
23.92,0.000496743930145658,-214.921143744404
23.93,0.000536224395861071,-221.842057979315
23.94,0.000498566967536532,-214.512418293946
23.95,0.000473297768673523,-213.381832420324
23.96,0.000517635152680857,-218.205967300365
23.97,0.000461121048339269,-216.399153895408
23.98,0.000578303913692778,-212.461247771008
23.99,0.000504153455394779,-218.988002355409
24,0.000482502047638615,-218.394372945184
24.01,0.000503741322219717,-216.027401969832
24.02,0.00048329839897377,-218.267544085994
24.03,0.000492695468242613,-216.373698881488
24.04,0.000495824979979649,-216.724824268779
24.05,0.000488412087959945,-219.886156425627
24.06,0.000473375233692024,-219.192910313147
24.07,0.000486802460140648,-216.002242097071
24.08,0.000491492473777201,-217.720364335226
24.09,0.000488456216222055,-221.524590267974
24.1,0.000496268789254392,-221.14867077164
24.11,0.000496555522310007,-217.624228512631
24.12,0.000493515954402352,-219.701151848861
24.13,0.000480546741576914,-219.036021608319
24.14,0.000472551501791293,-217.969512906462
24.15,0.000504057479468917,-219.736836485728
24.16,0.000526984121217962,-237.184451598691
24.17,0.000465438637315634,-220.3167391478
24.18,0.000471556276486079,-221.918261796776
24.19,0.000495089834702618,-219.851880061323
24.2,0.000478262669078398,-220.263399374093
24.21,0.000467488232937111,-220.226615653768
24.22,0.000485298749640489,-218.728680657336
24.23,0.000476327056442415,-222.747185851578
24.24,0.000472086994943458,-221.53543723287
24.25,0.000480525087215816,-223.065549959471
24.26,0.000454628603931539,-220.350034364396
24.27,0.000453420203969516,-223.311475956671
24.28,0.000451136498056132,-221.985537395208
24.29,0.000471047771880073,-224.139400953493
24.3,0.000446222034544562,-222.15639459191
24.31,0.00046495525109367,-223.916433758289
24.32,0.000435161542878918,-225.704807509518
24.33,0.000463570088265249,-225.140870283609
24.34,0.000461524021137648,-225.104626285431
24.35,0.000443972240977731,-221.972582334899
24.36,0.000453246466380198,-222.265359482233
24.37,0.000483181245703817,-216.721585889365
24.38,0.000467508828223718,-226.594065851016
24.39,0.000448557949916317,-226.669151279117
24.4,0.000565578013247514,-228.205014817523
24.41,0.000438821538039075,-223.667205945268
24.42,0.0004521012961999,-228.364936449125
24.43,0.000447790676342318,-222.380199469777
24.44,0.000567562929545832,-225.608404663299
24.45,0.000441843049520853,-226.588621749254
24.46,0.00046821991082713,-225.934991215343
24.47,0.000461434056454523,-223.761417240671
24.48,0.000439051790964391,-224.441141476882
24.49,0.000437938377696056,-223.694137490328
24.5,0.00044157210239386,-222.142240619767
24.51,0.000432595993260243,-227.823730167627
24.52,0.00049604750482638,-214.811634410218
24.53,0.00044901357028581,-226.351944724637
24.54,0.000444452874863058,-227.564027211542
24.55,0.000436208920973455,-228.740491858804
24.56,0.000423149089080666,-225.554661445175
24.57,0.000421142322128863,-226.79162242188
24.58,0.000438492008150879,-228.752172582918
24.59,0.000431741100494428,-228.248252956599
24.6,0.000406252486246779,-229.308463941212
24.61,0.000424016807503391,-229.373076074398
24.62,0.000408689969745717,-226.655603845058
24.63,0.000407510456727097,-227.179895525428
24.64,0.000436151045763393,-228.796838294744
24.65,0.000418369488393215,-226.104807588722
24.66,0.000402493755734251,-227.791308947125
24.67,0.000428836670674318,-229.213463645098
24.68,0.00042235653270717,-228.835544295499
24.69,0.000402944411714493,-230.100666290906
24.7,0.000409552251988638,-227.980315912443
24.71,0.00042219575230879,-231.902120217971
24.72,0.000409500880924978,-228.789795895634
24.73,0.000390118478607284,-230.800018022251
24.74,0.000414307734893034,-231.706796757787
24.75,0.000404102934963005,-230.547890640304
24.76,0.000427952641045321,-231.536262345869
24.77,0.000418099372971196,-229.449239846026
24.78,0.000402632500896996,-234.792908926507
24.79,0.000431523028853586,-233.926839120647
24.8,0.000399243894107675,-229.93285970828
24.81,0.000390538558342738,-230.867925722432
24.82,0.000415371799637045,-230.316397497663
24.83,0.000401383286416327,-232.673302419015
24.84,0.000391358084860564,-230.161886248818
24.85,0.000387456760124005,-229.360418531221
24.86,0.000386677900720753,-231.81202891984
24.87,0.00039551005129045,-232.529917892066
24.88,0.000395992982200189,-233.318328457001
24.89,0.000398104965319603,-232.951664614712
24.9,0.000387788498814131,-232.7467834031
24.91,0.000354718800945044,-233.892473762636
24.92,0.000379649333961375,-231.243564320187
24.93,0.000375967584299888,-230.515377684921
24.94,0.000401128585377797,-232.290001792418
24.95,0.000381914704229061,-229.319428135556
24.96,0.000389310625128783,-232.029427234546
24.97,0.000379587749465688,-231.793959427988
24.98,0.000388429636809255,-235.024832400074
24.99,0.000404802979183912,-232.851278281718
25,0.000376027838573032,-237.543345188962
25.01,0.000376224154087173,-235.329995854768
25.02,0.000458222588174388,-222.407373933275
25.03,0.000380262668425495,-231.559795707384
25.04,0.000390398964221392,-238.488767092538
25.05,0.00038242928174389,-233.067064028718
25.06,0.00032773296189752,-232.550274259449
25.07,0.000371636640646075,-232.278783627953
25.08,0.00038197415493131,-233.602596506582
25.09,0.000386510409271896,-232.661166041926
25.1,0.000368435539809817,-233.944962333414
25.11,0.000366396988021819,-234.86681879371
25.12,0.000371264076052405,-236.602936575878
25.13,0.000378359171672757,-233.705399238249
25.14,0.000371852988370913,-233.783281047839
25.15,0.000341041233895222,-241.242785551425
25.16,0.000391597538056594,-236.484139825256
25.17,0.00037705009218927,-236.853816744812
25.18,0.000357792212683531,-236.899042160395
25.19,0.000360367580635921,-234.729684488192
25.2,0.000354195584191535,-236.736408122915
25.21,0.00035879985841848,-238.609351099498
25.22,0.000368972147756535,-237.880943095137
25.23,0.00036402963454956,-237.573693487087
25.24,0.000357296958561522,-237.830300389717
25.25,0.0003608246718833,-238.930696941337
25.26,0.000350425762242816,-238.265094482983
25.27,0.000365072699066852,-236.156868648304
25.28,0.000340544058967788,-237.544588486872
25.29,0.000352300162764502,-235.189876247923
25.3,0.000357977286513804,-235.419369032848
25.31,0.000345040742280686,-238.504788593603
25.32,0.000358469887028035,-235.373326437488
25.33,0.000346090033540026,-237.298526544586
25.34,0.000345212212291664,-237.582446480948
25.35,0.000351986842547442,-235.247307613118
25.36,0.000341902132436552,-238.549515917042
25.37,0.000341602916860716,-238.080473472484
25.38,0.000355073393522915,-234.194505311677
25.39,0.000308256359825771,-238.127439090681
25.4,0.000355136135841764,-237.290347266829
25.41,0.000376500281635913,-223.365947891017
25.42,0.000333684779955777,-234.632192636019
25.43,0.00030762224490348,-227.348551349582
25.44,0.000345338465938985,-237.107220413333
25.45,0.000337315836763736,-239.673617487802
25.46,0.000349652972882597,-237.893630218541
25.47,0.000348886700660438,-244.718710721033
25.48,0.000357281342868961,-236.752766510775
25.49,0.000363565204824586,-238.58520614765
25.5,0.000331711529611513,-239.099479110471
25.51,0.000338000734296981,-240.655453923117
25.52,0.000333297306995335,-241.252785289727
25.53,0.000343423766275794,-237.91955608262
25.54,0.000328913730537951,-241.134864287505
25.55,0.000341842117126936,-240.363132790769
25.56,0.000323270089840026,-242.738922667562
25.57,0.000365351547921406,-241.899174674381
25.58,0.000321000693148171,-240.589993784502
25.59,0.000338856161365007,-237.772530810219
25.6,0.000330959168505902,-241.419612090208
25.61,0.000322885970669501,-239.304569795399
25.62,0.00036356691612494,-263.827080157645
25.63,0.000295922177153784,-241.32129892462
25.64,0.000331755841782391,-239.458372783293
25.65,0.00030707744890737,-240.213568913742
25.66,0.000326591917558799,-242.156528314743
25.67,0.000307462908884209,-240.6432593439
25.68,0.000324676951431961,-246.337773088168
25.69,0.000322366557167904,-244.272769952666
25.7,0.000324716293173375,-242.509093313619
25.71,0.000327323686019954,-240.493637850188
25.72,0.000337146627736943,-243.28960620917
25.73,0.000315080374257944,-240.203895539277
25.74,0.000307819115766515,-241.59502498308
25.75,0.000328436197021151,-240.228282997218
25.76,0.000271563016271296,-233.738101911735
25.77,0.000302405516908106,-243.780901842094
25.78,0.00030795125656374,-241.161841139725
25.79,0.000336233410274833,-242.70515104699
25.8,0.00031208378973277,-238.539715340008
25.81,0.000310620563507184,-241.490240158259
25.82,0.000288860751516393,-240.130372223082
25.83,0.000271145018925113,-246.699187844633
25.84,0.000294062491873677,-241.325651656368
25.85,0.000307571325015682,-240.415897234829
25.86,0.000307077069627791,-241.710203384248
25.87,0.000313607051219687,-243.528681756637
25.88,0.000299685969076206,-242.975347313932
25.89,0.000326488616108197,-240.826670911291
25.9,0.000302428789694849,-240.425868970571
25.91,0.000308746735646629,-244.136701078361
25.92,0.000293188252242637,-241.573348118368
25.93,0.000311766970957829,-247.998537805697
25.94,0.000303484008226863,-241.562906771672
25.95,0.000304584579035662,-246.241113060169
25.96,0.000302033759107471,-248.227348159387
25.97,0.000323925569120914,-242.236484265247
25.98,0.000290488960437071,-243.366141890259
25.99,0.00030424402766857,-242.006108530141
26,0.000292053769461877,-245.541750738419
26.01,0.000293257802834788,-248.329577595644
26.02,0.000302086528493356,-245.626822085939
26.03,0.000288329611837391,-243.403930073639
26.04,0.000295374637325976,-243.330522876106
26.05,0.000285884814102816,-244.728192048298
26.06,0.000273488161182862,-259.768330251048
26.07,0.000302306479278826,-245.92162529014
26.08,0.000302024792752992,-240.807430623478
26.09,0.00029513679903446,-245.508454494417
26.1,0.00027020990374565,-244.800861957273
26.11,0.000315111530264344,-244.913727513334
26.12,0.000277778898512814,-248.10680186765
26.13,0.000300773524076031,-245.802620449382
26.14,0.000281570543599614,-245.360128507857
26.15,0.000282230599670653,-244.600219540368
26.16,0.000285698423331683,-244.076762670582
26.17,0.000292070214665389,-245.703709749333
26.18,0.000278033741169385,-244.352165999685
26.19,0.000278435228262155,-248.85582698576
26.2,0.000284351481745569,-247.30972891308
26.21,0.00029407987418924,-244.987509302262
26.22,0.000272674400182579,-247.782529266131
26.23,0.000196236365970055,-267.085153659378
26.24,0.000274241614872788,-248.314504105908
26.25,0.000262032657013222,-243.470655100552
26.26,0.000295204326893703,-249.025750943598
26.27,0.000276016677001289,-249.102171375721
26.28,0.000274348003618439,-248.263266153066
26.29,0.000281725489533659,-245.135931560064
26.3,0.000272407944196553,-244.949321315279
26.31,0.00026915873031925,-247.936524971861
26.32,0.000269953960253665,-247.06405915888
26.33,0.000256496431181929,-243.165418233471
26.34,0.000263922358785184,-240.739549570592
26.35,0.000242931273004312,-250.909453878385
26.36,0.000278437656173041,-247.191833997788
26.37,0.000282894672520066,-244.96902588472
26.38,0.000278401015325685,-247.579313804755
26.39,0.000284220850841915,-249.39091655624
26.4,0.000276011500074496,-246.725849876768
26.41,0.000269099136129641,-241.246481909366
26.42,0.000266982130060344,-246.420015051467
26.43,0.000250617108283738,-246.549030818155
26.44,0.000272896644410586,-246.597237112602
26.45,0.000270628281931372,-250.056673850094
26.46,0.000276249870040941,-246.052854419201
26.47,0.000256176906915331,-247.277407822239
26.48,0.00025896890486538,-247.715053690066
26.49,0.000255202771535691,-246.856908618033
26.5,0.000258464006071774,-247.439125104203
26.51,0.000259739015854826,-247.422874993765
26.52,0.000257463824779562,-244.932851978716
26.53,0.000255927670656757,-250.071019781542
26.54,0.000252627295645674,-252.752675686747
26.55,0.000267588198241912,-248.522025882191
26.56,0.000250510956926016,-248.249506710587
26.57,0.000269461808477809,-251.489789730302
26.58,0.000260291289990735,-251.754348249942
26.59,0.000275816306248709,-244.42963680385
26.6,0.000242452375605446,-249.674436969871
26.61,0.000246475051537091,-247.199618675368
26.62,0.000254139580871585,-247.61151737407
26.63,0.000245663301197897,-250.92654494876
26.64,0.000248113596289662,-250.103616007355
26.65,0.00024478582463919,-248.816875962169
26.66,0.000256571848478719,-249.282828430438
26.67,0.00026966294060821,-251.025764656581
26.68,0.000246117569742906,-248.040546447841
26.69,0.000248104564966031,-249.987912847997
26.7,0.000260363321092271,-249.058914812706
26.71,0.000252214914875492,-252.529803259299
26.72,0.000242518817214507,-250.698358844393
26.73,0.000259484058676472,-246.149021686502
26.74,0.000241677909354796,-251.897317074143
26.75,0.000252571395188438,-248.838383997521
26.76,0.000263664433784456,-252.396709405726
26.77,0.000249878099360039,-249.036602287757
26.78,0.000237026698474663,-250.118110874738
26.79,0.000247764437693007,-249.057904246835
26.8,0.000250382117669141,-250.711937881167
26.81,0.000237243491769678,-251.502288867313
26.82,0.000233049927960895,-250.672251719687
26.83,0.000319453897200316,-284.06064067858
26.84,0.000259805286390266,-250.895171011826
26.85,0.000249392570183677,-250.284675653797
26.86,0.000245668586342008,-249.815109458726
26.87,0.000244397813958743,-254.09556646686
26.88,0.000246661980570539,-250.357273376577
26.89,0.000247731502252951,-248.386515856054
26.9,0.000257127648395778,-261.469970912439
26.91,0.000230780967961684,-249.402108279682
26.92,0.000244178348347953,-251.502807537317
26.93,0.000234059232583317,-249.565801646432
26.94,0.000226894487999222,-248.811206008639
26.95,0.000227581438910872,-247.472748654696
26.96,0.000245237837269297,-252.102176379378
26.97,0.000220897798301318,-249.183920441743
26.98,0.000248452476771957,-250.896229124251
26.99,0.000233984649890197,-253.935161592451
27,0.000249673972723117,-251.729900712445
27.01,0.000222088799735277,-248.646694041743
27.02,0.000252414249533546,-247.694531538048
27.03,0.000239705751374351,-252.235395638425
27.04,0.000228399353534246,-250.282094107899
27.05,0.000225719069784371,-250.041177488839
27.06,0.000225210735354854,-251.627132540917
27.07,0.000225101897960963,-249.993937360053
27.08,0.000232894215967897,-253.838875112421
27.09,0.000235190516474046,-253.231291346657
27.1,0.000235715491015007,-250.053978278397
27.11,0.000225922499787452,-250.966909158133
27.12,0.000242345829638346,-249.864972232332
27.13,0.000236517832204403,-254.402290082529
27.14,0.00021628017930675,-252.230016461379
27.15,0.000212385485246231,-254.434228161382
27.16,0.000219244690560453,-253.555568267884
27.17,0.000217400618047675,-252.954806499974
27.18,0.000225078530723328,-256.930075879176
27.19,0.00021961835539127,-255.202511597434
27.2,0.000232734028064685,-251.553213457593
27.21,0.000227388249115445,-251.562136203707
27.22,0.00021586509192783,-253.602659385025
27.23,0.000226249663688415,-254.625997816995
27.24,0.000208747996042859,-254.647647450698
27.25,0.000218892053059515,-251.795992896423
27.26,0.000225886102267303,-253.278107000082
27.27,0.000210259954405284,-250.984074153601
27.28,0.000220170186263272,-251.80359202063
27.29,0.000220381217461305,-252.041309640399
27.3,0.000198632941356917,-253.508078347114
27.31,0.000237591793660102,-261.972976199971
27.32,0.000224988017401022,-256.905183721291
27.33,0.000224177235053727,-252.892537002075
27.34,0.000210882230092378,-254.078861368227
27.35,0.000216725652681927,-252.508901038246
27.36,0.000210074841516115,-253.551502924107
27.37,0.000216997079066383,-255.051532247429
27.38,0.000223265731736469,-249.189867886422
27.39,0.000213145208913389,-252.238705388109
27.4,0.000191539841002888,-257.023317471975
27.41,0.000204069007812328,-255.132567810775
27.42,0.000213617142503066,-255.836651877867
27.43,0.000215087931536395,-251.730998094885
27.44,0.000205349876253451,-258.019413971384
27.45,0.000206663941748554,-253.992999171246
27.46,0.000205779366909013,-252.898665973367
27.47,0.000214238954133557,-252.168934477114
27.48,0.000233354525099168,-259.696291161783
27.49,0.000205320614113708,-256.402586101097
27.5,0.000216233247297716,-254.657399710565
27.51,0.000199236093647013,-254.564730404423
27.52,0.000209621770175854,-256.330985608452
27.53,0.000200561603359907,-254.751973044759
27.54,0.000199959442834083,-254.703399191183
27.55,0.000201652204377571,-251.359443387022
27.56,0.00019706963482674,-258.783216865839
27.57,0.00021469505952717,-255.564859926076
27.58,0.000177914137893225,-306.775115671933
27.59,0.00021515658426695,-255.627948529467
27.6,0.000210459014158492,-259.324455989403
27.61,0.000198729849504483,-253.7496198088
27.62,0.000213272440721028,-255.768930114711
27.63,0.00021329700878619,-253.668315197555
27.64,0.000218171987044435,-234.939962194386
27.65,0.000200381858964337,-258.606906906634
27.66,0.000193775389303257,-255.176711216334
27.67,0.000205041150331989,-261.504247922163
27.68,0.00021393744992852,-255.931613583287
27.69,0.000177480203535372,-253.780577777674
27.7,0.000211209619887791,-256.685697839266
27.71,0.00020215714658682,-252.437156065185
27.72,0.000193534773784205,-257.013736184922
27.73,0.000207620527107603,-255.189251974195
27.74,0.000209375245095826,-252.806803870444
27.75,0.000189343892327364,-259.995759410728
27.76,0.000182875662170617,-259.646231933294
27.77,0.000193466933048328,-256.807753518889
27.78,0.000193024473228013,-253.657354539849
27.79,0.000199966157771821,-256.479102839957
27.8,0.00018099274684909,-259.368515896452
27.81,0.000174476932755957,-256.794549042702
27.82,0.000198099933715915,-259.409317248681
27.83,0.000190214316514366,-261.168730973922
27.84,0.000199395194454037,-254.246951275515
27.85,0.00018226302793612,-256.895323075596
27.86,0.000178847414055601,-259.314277250401
27.87,0.000195520921276001,-254.994409889187
27.88,0.000239438255361361,-260.326441026884
27.89,0.00020097154255982,-256.599478163867
27.9,0.000182484856078908,-254.477588188731
27.91,0.000197397879756135,-255.902013501464
27.92,0.000188073640625992,-252.812758817573
27.93,0.000182792327565096,-258.871658140759
27.94,0.000189776768247186,-253.26252653789
27.95,0.000185958033620404,-258.366716225633
27.96,0.000186396520990279,-253.175605958583
27.97,0.000180984376359743,-259.996239231045
27.98,0.000181490744308307,-256.769376477445
27.99,0.000193473433360837,-257.927033002915
28,0.000160775381635273,-256.762356116978
28.01,0.00019377162165453,-255.896352998926
28.02,0.000192483085374674,-243.16632785797
28.03,0.000183782981022044,-258.319297607589
28.04,0.000189172768024757,-257.436614104394
28.05,0.000191822638432293,-257.60889339942
28.06,0.000179342611457823,-258.305014609161
28.07,0.000151898653834109,-259.562761455141
28.08,0.00017594718447347,-257.931935963992
28.09,0.00018640435720173,-259.907604124073
28.1,0.000178635804311619,-259.76299714937
28.11,0.000189181137620766,-257.890472274794
28.12,0.000166343057505494,-260.338959214541
28.13,0.000190424126574776,-254.168854470252
28.14,0.000179307068450667,-256.137745157139
28.15,0.000189888395549423,-258.255936529484
28.16,0.000180701758291644,-265.075570643029
28.17,0.000169299837338043,-256.878581911535
28.18,0.000168654948019758,-253.747414755415
28.19,0.000184341734400849,-256.261465689585
28.2,0.000188538245434465,-257.122271254407
28.21,0.000179239182161224,-256.53350980385
28.22,0.000178197814320087,-255.668589429634
28.23,0.000177133470857884,-255.955979040413
28.24,0.000182941013090408,-257.935616821628
28.25,0.00013570844536182,-255.980668163934
28.26,0.000172666321325951,-257.179237552149
28.27,0.000176851756435112,-257.029062287345
28.28,0.000173999707331285,-259.698447982587
28.29,0.000165602439873133,-262.417764432685
28.3,0.000175706156250868,-254.003008485605
28.31,0.000171201163457836,-256.563782455868
28.32,0.000179524202047631,-261.928884388791
28.33,0.000181500361457456,-259.036690021219
28.34,0.000172836553443567,-257.50837926906
28.35,0.000180509460410153,-261.541580739642
28.36,0.000174574172154614,-256.32290382512
28.37,0.000167724617964924,-258.98111762414
28.38,0.000180399507519087,-258.848139857399
28.39,0.00016729244006698,-260.02362917096
28.4,0.000176036628666088,-257.745794506176
28.41,0.000175367851354613,-258.007192812726
28.42,0.000178504097349214,-261.295700584772
28.43,0.000169758669066337,-265.021387567042
28.44,0.000176488370626036,-257.85081001607
28.45,0.000163979665225061,-259.186864783784
28.46,0.000176684744756058,-259.38051751751
28.47,0.000165655037060286,-258.885313138499
28.48,0.000192139512371624,-253.088541427171
28.49,0.000169290233971969,-262.516217396103
28.5,0.000172998278607342,-258.530867014501
28.51,0.000171149546451722,-257.58630231231
28.52,0.000160540969117349,-261.940663273993
28.53,0.000174620803066855,-262.314984586315
28.54,0.000175945059075822,-260.130083556888
28.55,0.000165906322780537,-262.449241961663
28.56,0.000158293880390003,-258.315690862215
28.57,0.000154720064206384,-262.232172234211
28.58,0.00014963206473021,-262.045130505867
28.59,0.000157912751252877,-259.357241242972
28.6,0.000161888928977444,-261.228155456617
28.61,0.000161305353232842,-260.042723688574
28.62,0.0001658929689266,-258.345704058374
28.63,0.000163665903675002,-253.579135063722
28.64,0.000158955852851058,-259.537326900743
28.65,0.000181977496337544,-265.155599249378
28.66,0.000158471507680222,-256.710489237947
28.67,0.000180050769433708,-255.637010149665
28.68,0.000163388074366935,-262.776010820376
28.69,0.000169478724260693,-258.034765920511
28.7,0.00017362824985836,-260.877316094882
28.71,0.000158145082257103,-259.731756765127
28.72,0.000163971182701797,-260.046318341167
28.73,0.000159687262474392,-262.432708637537
28.74,0.000160997624071318,-257.411504555281
28.75,0.000156517034934568,-261.115841722248
28.76,0.000167267632322635,-259.805773220757
28.77,0.000154065751172468,-259.735336865915
28.78,0.000166253951443093,-261.194343636351
28.79,0.00016282882687612,-263.721502579735
28.8,0.00016226691081134,-262.135180748619
28.81,0.000161676505007712,-262.768135326037
28.82,0.000161988021070701,-265.528762939649
28.83,0.000166081072850641,-276.328621865387
28.84,0.000163077764284962,-262.249086920824
28.85,0.000140756297433432,-262.594982996989
28.86,0.000155967726721925,-259.48819232682
28.87,0.000150878942522493,-261.948461964965
28.88,0.000171080886270295,-262.831877803092
28.89,0.000161696589125233,-258.848984926299
28.9,0.000131078586649481,-261.910054193504
28.91,0.000146334401429893,-261.117624387133
28.92,0.000149985929326522,-259.569738748373
