Time,Force,Velocity
45.865,14.7534323593899,0.00756889341009539
45.87,-6.12277322817452,0.00739246202857749
45.875,-7.70059102257192,0.00708463158849394
45.88,-12.3755521048208,0.00629376667254253
45.885,3.45618781358823,0.0047029068386364
45.89,19.7052799181975,0.00239913456124284
45.895,-14.1195963857822,0.000362517377231017
45.9,14.1912431318366,-0.000652191320564384
45.905,-35.6507111892898,-0.00106735202742257
45.91,-20.4081157847364,-0.00146928283777464
45.915,58.0616831364321,-0.00353781940603915
45.92,4.66496527703731,-0.00670716283135967
45.925,17.9094399688555,-0.00838130032408077
45.93,38.0094163884968,-0.00812910474949553
45.935,-26.7526500821281,-0.00596770255010505
45.94,-11.1873725268188,-0.00293716032352405
45.945,29.2935399481792,-0.00186467717680364
45.95,9.04888450267775,-0.00346900586674883
45.955,11.509068650089,-0.00613476439561055
45.96,6.2927574055223,-0.00835159961122599
45.965,7.06841671111067,-0.00901664142148722
45.97,27.9772886093995,-0.00794982300860468
45.975,-16.3197871386887,-0.00543967896985785
45.98,11.9292942255882,-0.00226409374035777
45.985,11.927607898922,-0.000156985882981182
45.99,-16.8425350212331,0.000633860066881193
45.995,-11.0857580611306,0.000295421813289947
46,-2.87973199913121,-0.00118341871066518
46.005,-4.55642000109689,-0.00306328300105588
46.01,-34.1144498732394,-0.00426041159469444
46.015,-24.2322756281826,-0.00452634181630266
46.02,-34.3634553505703,-0.00478819157800618
46.025,-4.30949943678363,-0.00578394249303118
46.03,20.4134400969755,-0.00771768466988308
46.035,-8.98225698933566,-0.00923657323998308
46.04,-0.5967022290396,-0.00898448838681622
46.045,-28.6453790317909,-0.00731225905444491
46.05,-63.8574588928918,-0.00541962890959093
46.055,-7.84799761749948,-0.00570900777335698
46.06,-22.8986628934239,-0.00970487816902648
46.065,10.5799903039637,-0.0158056186569245
46.07,4.72249737970271,-0.021612324994175
46.075,22.2025725033473,-0.0244611268611178
46.08,-10.0616566295524,-0.0233502295613328
46.085,16.0179199523174,-0.0192210899789228
46.09,-6.00118937854158,-0.0148537866267799
46.095,10.7372323381526,-0.0124109137892677
46.1,31.5948863477018,-0.0132391767559552
46.105,24.7762400257225,-0.0163520175252376
46.11,0.495765015878921,-0.0193132525406806
46.115,5.76908247058118,-0.0205382126774605
46.12,-21.8436462804909,-0.0200942386830201
46.125,20.2297304190572,-0.0190440441342455
46.13,-1.37592243427306,-0.0187866568573714
46.135,16.5912623175748,-0.0192725905477198
46.14,21.6339037059672,-0.0203367714852629
46.145,5.88818835780585,-0.0210098872295147
46.15,41.1580281187148,-0.0205765080408208
46.155,28.8499410630762,-0.0188509884620005
46.16,11.3924634692065,-0.015379405280241
46.165,-54.8570375194536,-0.0109421300709132
46.17,10.3870794674805,-0.00792116387040672
46.175,-2.64824400874083,-0.00875483968161312
46.18,14.5331382120066,-0.0122066941844935
46.185,-15.6290020186641,-0.0159228750708805
46.19,34.4169384398773,-0.017644442007846
46.195,25.500477819194,-0.0164864069389424
46.2,-25.8262193223339,-0.0117399021686564
46.205,-5.77915780478543,-0.00513931097916473
46.21,47.6630186204382,-0.000223202441788365
46.215,-1.58163446916518,0.00185418059509253
46.22,38.8946586078712,0.00238450435137567
46.225,2.87081537048611,0.00245243072133923
46.23,-0.321694668684277,0.00375390717957173
46.235,-40.3454033930167,0.00622971379218099
46.24,30.3208022403326,0.00857700796943731
46.245,-45.2886339089902,0.00944332658943022
46.25,11.1273658507305,0.00925351202829356
46.255,2.71956740170824,0.00756336437337783
46.26,-12.6065924282565,0.00588576521192225
46.265,1.06855642640985,0.00517839868016409
46.27,-26.2258521877674,0.00544936391045218
46.275,-13.1796875160249,0.00617942510362581
46.28,-15.3299786982686,0.00605438196922608
46.285,42.3576177917507,0.00451010903308508
46.29,-28.1154940392836,0.00231938926513331
46.295,-0.249956951567136,0.0011093606474778
46.3,4.30447067335459,0.000258410073589205
46.305,49.5319515771178,-0.000368091318244336
46.31,41.509614483077,-0.000272297847483078
46.315,-29.8367405919006,0.00179936010113593
46.32,1.30839000595493,0.00500792105690037
46.325,27.4910574684747,0.00643164222167498
46.33,-21.1799564413043,0.00537581942555419
46.335,-9.59535445879073,0.00261241966256352
46.34,-6.84843299068612,-0.00157414490143378
46.345,-9.91043266496024,-0.00606355830034497
46.35,25.7896518705118,-0.00966871171452694
46.355,-1.14338516007859,-0.0113883872727341
46.36,-4.92029045203051,-0.0105226501849628
46.365,49.8009455529615,-0.00831729716381189
46.37,-12.2038485195791,-0.00590411151608706
46.375,-11.065804584761,-0.00351104310872689
46.38,2.56802393318032,-0.00284372963030938
46.385,22.332687560087,-0.00449347275382057
46.39,-8.58773940532449,-0.00720394557475358
46.395,44.7735301042537,-0.00913178215461876
46.4,0.450173225922777,-0.00914410813342912
46.405,0.981261419214477,-0.00620218474261397
46.41,52.46580708016,-0.00178811845370032
46.415,-18.6689124082811,0.00275378426923733
46.42,-36.9330859476647,0.00686689625181048
46.425,9.7110334424943,0.00823448349391631
46.43,23.4036934065249,0.00602050093805586
46.435,5.68447559400126,0.00262337596618592
46.44,-10.6812682908835,0.000971395773960184
46.445,-21.2645313698882,0.00212270886348492
46.45,9.45765529572964,0.00505669482193081
46.455,-13.642204668497,0.00811312083132206
46.46,21.6540707217174,0.0103536307631803
46.465,4.35398083636744,0.0111974185386034
46.47,-11.0601699654251,0.0114708410360779
46.475,10.5215735889167,0.0115220543246965
46.48,-64.7591685528276,0.0114797017280465
46.485,58.3065010512622,0.0110658515244878
46.49,-18.691225589697,0.00960233000824873
46.495,-19.549634927646,0.00923396736836333
46.5,-13.6697927166495,0.00939260315047752
46.505,5.08955148442835,0.00908945567816156
46.51,-39.0246434163341,0.00800908794006428
46.515,15.1795869200004,0.00615639079813594
46.52,16.1601936949449,0.00328275273411873
46.525,38.6942806937985,0.000986422980899999
46.53,-39.6372554220504,0.000779541919877066
46.535,-10.3121496241643,0.00261529160723624
46.54,7.9244093191651,0.00367771912087455
46.545,-25.4100622151517,0.00269558150949349
46.55,-10.3182376146785,-0.000327246380345966
46.555,-9.63526441337878,-0.00519166530355795
46.56,3.06522601762353,-0.0105745635578515
46.565,-8.5461027570886,-0.0149011553788817
46.57,-39.1731681791021,-0.0170955918446483
46.575,-16.2856249988777,-0.0178856990714799
46.58,29.2219430543858,-0.0191527153614454
46.585,10.9765283775748,-0.0211489462550836
46.59,25.1956268127287,-0.0225944266843971
46.595,13.8031711918007,-0.022809907535098
46.6,34.0059118944215,-0.0215134532787347
46.605,-7.86961634857045,-0.0191130082060273
46.61,1.27723215932538,-0.0163609151342375
46.615,5.25377873563089,-0.0149895048866192
46.62,-11.8764185356246,-0.0155757510191109
46.625,53.3542056236001,-0.017701450785216
46.63,-46.7317063484545,-0.0198762263626486
46.635,3.52462119172001,-0.0201552579960804
46.64,36.1894700563617,-0.0196807677481558
46.645,-14.0104608383466,-0.0181577369789788
46.65,15.7279322775099,-0.0152783159738417
46.655,-45.6225833687799,-0.0122857119724422
46.66,12.3322260341877,-0.0103047669089089
46.665,-17.3464813765278,-0.0107226368594928
46.67,-20.3083405022498,-0.0125046641354288
46.675,0.919922404323537,-0.0148330626866812
46.68,-9.28791642271602,-0.0166674056984198
46.685,-0.570991416772365,-0.0168867293478234
46.69,8.83751623990427,-0.0154093701678266
46.695,10.9225063145783,-0.0126358055800308
46.7,33.3622369014652,-0.00921567077195284
46.705,-5.22461268627069,-0.00566955171051754
46.71,-3.26172296828075,-0.00237542382566311
46.715,-42.7570886151701,-0.000591031587024262
46.72,-22.8767995469602,-0.00130947417511869
46.725,38.9520579431395,-0.0051737811686017
46.73,78.5216381575587,-0.0101529778591417
46.735,-23.2602143375496,-0.0117524009316623
46.74,5.4739421425841,-0.0076811729901242
46.745,4.70953274079441,-0.00103640441129311
46.75,-27.2807385646753,0.00481481917062624
46.755,35.0222974799594,0.00697907498794638
46.76,-1.2993967966235,0.0044872168271284
46.765,-1.68316243875787,-0.000178578481513708
46.77,38.7921679878896,-0.00478799540609487
46.775,31.961497556622,-0.0071035545929488
46.78,40.1728153167638,-0.00520777714232545
46.785,-36.4898125373008,0.000648810689384669
46.79,-41.4427359815488,0.00771303557231957
46.795,1.15920058664178,0.010871703701023
